,timestamp,open,high,low,close,volume
20230,2/25/2025 11:00,88213.76,88349.36,87618.9,87738.02,1677.29964
20231,2/25/2025 11:30,87738.01,89358.12,87709.7,89239.39,2129.16467
20232,2/25/2025 12:00,89239.39,89531.25,89000.46,89301.88,1714.93712
20233,2/25/2025 12:30,89301.89,89415.1,88908.91,89395.98,1031.82825
20234,2/25/2025 13:00,89395.99,89544.4,89033.21,89051.49,1002.20255
20235,2/25/2025 13:30,89051.49,89200,88750.41,88826.11,1047.03045
20236,2/25/2025 14:00,88826.11,89384.65,88578.67,89165.44,1447.86111
20237,2/25/2025 14:30,89165.45,89179.43,87077,87157.25,3765.16796
20238,2/25/2025 15:00,87157.25,87537.01,86245.73,86620.21,5147.80448
20239,2/25/2025 15:30,86620.22,87781.4,86050.99,87231.26,2900.38198
20240,2/25/2025 16:00,87231.63,87320.76,86305.34,86388,2417.40242
20241,2/25/2025 16:30,86388,87777,86157.69,87460,2308.76154
20242,2/25/2025 17:00,87459.99,87720.79,86831.52,87521.09,1150.02651
20243,2/25/2025 17:30,87521.09,87805.4,86842.11,87259.99,996.50112
20244,2/25/2025 18:00,87259.99,87791.56,86918.41,86943.4,879.56652
20245,2/25/2025 18:30,86943.4,87626.16,86925.8,87070.07,816.2453
20246,2/25/2025 19:00,87070.07,87308,86508.76,86898.57,1013.62178
20247,2/25/2025 19:30,86898.57,88065.45,86811.72,87947.25,1085.72056
20248,2/25/2025 20:00,87947.24,88818.33,87622.64,88680.59,1678.9944
20249,2/25/2025 20:30,88680.59,89013.66,87858.59,88161.03,2338.0272
20250,2/25/2025 21:00,88161.03,88497.31,87761.9,88301.89,902.02056
20251,2/25/2025 21:30,88301.89,88833.33,88062.5,88821,783.51718
20252,2/25/2025 22:00,88821.01,89460.17,88746.93,88841.58,938.84085
20253,2/25/2025 22:30,88841.58,89050.32,88512.34,88807.64,566.66198
20254,2/25/2025 23:00,88807.64,89139.75,88679.24,89048.69,672.06899
20255,2/25/2025 23:30,89048.69,89071.64,88675.14,88680.4,555.69773
20256,2/26/2025 00:00,88680.39,88690,88264.15,88470.02,598.8765
20257,2/26/2025 00:30,88470.01,88507.01,88148.48,88150,409.67375
20258,2/26/2025 01:00,88150.01,88458.03,88149.98,88356.01,385.01508
20259,2/26/2025 01:30,88356.01,88850.07,88304.34,88705.66,474.05898
20260,2/26/2025 02:00,88705.66,88887.19,88434.78,88848.58,322.60539
20261,2/26/2025 02:30,88848.57,89198.23,88610.32,89018.87,475.1421
20262,2/26/2025 03:00,89018.86,89414.15,89018.86,89158.95,502.10079
20263,2/26/2025 03:30,89158.95,89182.34,88886.35,88900,337.8759
20264,2/26/2025 04:00,88900.01,89199.99,88884.22,89199.98,418.43034
20265,2/26/2025 04:30,89199.99,89245.29,88673.11,88693.95,480.62125
20266,2/26/2025 05:00,88693.96,88890,88626.41,88792.46,542.39717
20267,2/26/2025 05:30,88792.45,88820,88392.45,88423.6,446.38315
20268,2/26/2025 06:00,88423.59,88830.18,88422.79,88727.59,511.67693
20269,2/26/2025 06:30,88727.58,88940.01,88652,88920.18,407.65195
20270,2/26/2025 07:00,88920.18,89163.39,88840.26,89023.15,484.71277
