,economy,time,AG.LND.TOTL.K2,EN.ATM.GHGT.KT.CE,IS.RRS.GOOD.MT.K6,IS.RRS.PASG.KM,IS.RRS.TOTL.KM,NY.GDP.MKTP.KD
3601,MOZ,YR2004,786380.0,24375.01037,,,3070.0,7481086789.73586
3602,MOZ,YR2005,786380.0,26243.52771,768.3,172.2,3070.0,7953294766.92377
3603,MOZ,YR2006,786380.0,25227.82666,775.1,346.7,,8741520167.29262
3604,MOZ,YR2007,786380.0,25817.53041,736.3,102.3,3116.0,9410189984.44687
3605,MOZ,YR2008,786380.0,27204.40535,717.7,113.6,3116.0,10057425620.5829
3606,MOZ,YR2009,786380.0,25017.3419,772.3,164.0,3116.0,10653727556.9369
3607,MOZ,YR2010,786380.0,27103.67554,1009.8,239.4,3116.0,11365367724.1329
3608,MOZ,YR2011,786380.0,27096.05227,1193.4,246.8,3116.0,12176179697.5618
3609,MOZ,YR2012,786380.0,28780.11589,,,,13149604768.3812
3610,MOZ,YR2013,786380.0,30220.90592,,,,14013719723.4859
3611,MOZ,YR2014,786380.0,31336.78684,,,,15093136077.3533
3612,MOZ,YR2015,786380.0,30962.91206,,,,16208985769.615
3613,MOZ,YR2016,786380.0,31812.58521,,,,16970320249.5828
3614,MOZ,YR2017,786380.0,32115.43737,,,,17418032489.647
3615,MOZ,YR2018,786380.0,34533.02892,,,,18025040003.7281
3616,MOZ,YR2019,786380.0,34717.30227,,,,18442825714.2874
3617,MOZ,YR2020,786380.0,33749.36732,,,,18217911226.1181
3618,MOZ,YR2021,786380.0,,,,,18651029765.1561
3619,MRT,YR2000,1030700.0,8953.202407,,,,3409611140.12319
3620,MRT,YR2001,1030700.0,9063.485866,,,,3382351509.91544
3621,MRT,YR2002,1030700.0,9147.365624,9554.0,,717.0,3429078153.56307
3622,MRT,YR2003,1030700.0,9320.455383,10153.0,,,3666653931.15854
3623,MRT,YR2004,1030700.0,9347.304042,10674.0,,,3840187785.65018
3624,MRT,YR2005,1030700.0,9496.146201,,,,4169149302.27254
3625,MRT,YR2006,1030700.0,9869.667769,,,,4933487730.44979
3626,MRT,YR2007,1030700.0,10130.17304,7581.6,47.45,728.0,4836326500.63854
3627,MRT,YR2008,1030700.0,9536.004904,7565.64,47.0,728.0,4820314429.77919
3628,MRT,YR2009,1030700.0,10323.25127,,,728.0,4825032354.55917
3629,MRT,YR2010,1030700.0,10904.27984,7535.7,,728.0,4951459276.6896
3630,MRT,YR2011,1030700.0,11005.93299,,,,5158072941.65405
3631,MRT,YR2012,1030700.0,11418.07285,,,,5388639482.10054
3632,MRT,YR2013,1030700.0,11351.8425,,,,5612311840.28421
3633,MRT,YR2014,1030700.0,11945.84326,,,,5852228252.89076
3634,MRT,YR2015,1030700.0,12623.02171,,,,6166863896.68677
3635,MRT,YR2016,1030700.0,12257.44049,,,728.0,6244622451.96817
3636,MRT,YR2017,1030700.0,13221.27666,,,728.0,6636194355.30261
3637,MRT,YR2018,1030700.0,13589.51153,,,728.0,6952885075.21368
3638,MRT,YR2019,1030700.0,13997.3509,,,728.0,7171275533.99903
3639,MRT,YR2020,1030700.0,14056.36818,,,728.0,7145411799.62139
3640,MRT,YR2021,1030700.0,,,,728.0,7198481880.56977
3641,MUS,YR2000,2030.0,4312.263738,,,,6730791855.59575
3642,MUS,YR2001,2030.0,4416.707153,,,,6956107854.23256
3643,MUS,YR2002,2030.0,4434.320269,,,,7068443337.88459
3644,MUS,YR2003,2030.0,4623.160085,,,,7487280094.82553
3645,MUS,YR2004,2030.0,4651.358901,,,,7811480809.50426
3646,MUS,YR2005,2030.0,4838.941597,,,,7950333241.41915
3647,MUS,YR2006,2030.0,5269.332648,,,,8337160251.7456
3648,MUS,YR2007,2030.0,5410.284703,,,,8814630766.63288
3649,MUS,YR2008,2030.0,5517.224058,,,,9289471624.25339
3650,MUS,YR2009,2030.0,5510.831312,,,,9597424761.29619
3651,MUS,YR2010,2030.0,5786.682867,,,,10017523547.3152
3652,MUS,YR2011,1997.0,5835.308465,,,,10425991883.2378
3653,MUS,YR2012,1997.0,5994.153164,,,,10790496900.1707
3654,MUS,YR2013,1997.0,6123.672062,,,,11153101416.1964
3655,MUS,YR2014,1997.0,6329.03096,,,,11579927241.3987
3656,MUS,YR2015,1997.0,6375.657959,,,,12007291045.6489
3657,MUS,YR2016,1997.0,6526.771728,,,,12471068851.5812
3658,MUS,YR2017,1997.0,6725.636996,,,,12962177523.4319
3659,MUS,YR2018,1997.0,6740.285765,,,,13481538349.276
3660,MUS,YR2019,1997.0,6846.455334,,,,13871328044.4569
3661,MUS,YR2020,1997.0,6435.739403,,,,11853530018.5804
3662,MUS,YR2021,1997.0,,,,,12257000315.9465
3663,MWI,YR2000,94280.0,3963.605916,,,,4736773940.22415
3664,MWI,YR2001,94280.0,3785.700157,,,,4501121160.07798
3665,MWI,YR2002,94280.0,4144.422299,,,,4577640221.12665
3666,MWI,YR2003,94280.0,4376.09724,,,,4838823865.4769
3667,MWI,YR2004,94280.0,4393.381882,,,,5101112194.4994
3668,MWI,YR2005,94280.0,4468.106724,,,,5267853576.18411
3669,MWI,YR2006,94280.0,4735.398802,,,,5515442681.90011
3670,MWI,YR2007,94280.0,5168.37098,33.0,44.0,797.0,6044925172.53811
3671,MWI,YR2008,94280.0,5689.260358,,,,6506741521.25712
3672,MWI,YR2009,94280.0,5765.672836,,,,7048630102.94242
3673,MWI,YR2010,94280.0,6369.508614,,,,7533157578.02466
3674,MWI,YR2011,94280.0,6677.355617,,,,7904743381.81252
3675,MWI,YR2012,94280.0,6924.125421,,,,8054933506.12399
3676,MWI,YR2013,94280.0,7294.602924,,,,8490733601.03216
3677,MWI,YR2014,94280.0,7791.483427,,,,8968360291.05329
3678,MWI,YR2015,94280.0,8204.93103,,,,9219474379.31534
3679,MWI,YR2016,94280.0,8444.877316,,,,9449961238.70794
3680,MWI,YR2017,94280.0,9125.424201,,,,9827959688.29237
3681,MWI,YR2018,94280.0,10530.26139,,,,10259573043.6684
3682,MWI,YR2019,94280.0,11765.31867,,,,10818533187.4046
3683,MWI,YR2020,94280.0,11982.42756,,,,10905081272.332
3684,MWI,YR2021,94280.0,,,,,11205123962.9589
3685,MYS,YR2000,328550.0,158087.7799,916.0,1220.0,1636.0,148271359064.948
3686,MYS,YR2001,328550.0,163921.681,1094.0,1181.0,1636.0,149038923296.259
3687,MYS,YR2002,328550.0,172668.6269,1107.0,2256.0,1636.0,157073594223.932
3688,MYS,YR2003,328550.0,182491.1792,886.0,1931.0,1667.0,166165798103.902
3689,MYS,YR2004,328550.0,198774.0219,1016.0,1931.0,1667.0,177437551536.374
3690,MYS,YR2005,328550.0,209389.8407,1177.0,2152.0,1667.0,186898768708.901
3691,MYS,YR2006,328550.0,216878.9091,1572.0,2120.0,1667.0,197336779111.682
3692,MYS,YR2007,328550.0,234709.0911,1355.2370783025,2193.0,1667.0,209766600383.972
3693,MYS,YR2008,328550.0,249865.2192,1350.0,2268.0,1664.965,219902039818.778
3694,MYS,YR2009,328550.0,227748.7334,1384.10928416,2346.45,1665.0,216573759299.08
3695,MYS,YR2010,328550.0,248443.0408,1482.69,2414.88,2209.715,232654030399.227
3696,MYS,YR2011,328550.0,251672.3365,1535.0,2497.0,2250.284,244970531973.676
3697,MYS,YR2012,328550.0,256173.5197,1564.0,2321.3586,,258378881826.473
3698,MYS,YR2013,328550.0,275412.5439,1760.0,2413.241413,,270506469604.101
3699,MYS,YR2014,328550.0,290459.5458,1741.0,1985.694289,,286755041078.03
3700,MYS,YR2015,328550.0,291460.2253,1474.0,1964.330166,,301355266964.947
3701,MYS,YR2016,328550.0,287585.9629,1349.0,2344.190264,,314764917575.088
3702,MYS,YR2017,328550.0,281063.6498,1234.0,2468.088213,2773.0,333061328477.268
3703,MYS,YR2018,328550.0,297793.9565,1315.0,2317.063326,1655.0,349191778300.005
3704,MYS,YR2019,328550.0,302134.912,1141.586432,2200.050277,1655.0,364602265936.14
3705,MYS,YR2020,328550.0,302088.6631,817.647143,929.341054,1655.0,344706479641.244
3706,MYS,YR2021,328550.0,,,,1655.0,356073661872.224
3707,NAC,YR2000,18127564.0,7458850.2141,1212016.5,13762.64072446,,14924240013715.7
3708,NAC,YR2001,18127564.0,7399682.1244,1237397.5,13375.547651874,,15077800549665.1
3709,NAC,YR2002,18127564.0,7267018.8785,1244412.0,13002.8112557225,,15348726478585.2
3710,NAC,YR2003,18127564.0,7352827.7234,1282703.5,13238.535904954,,15765871397452.9
3711,NAC,YR2004,18127564.0,7432680.9685,1377540.0,13094.78100444,,16363701034673.2
3712,NAC,YR2005,18127564.0,7466600.4771,1407303.0,13435.7958147415,,16930054307144.0
3713,NAC,YR2006,18127564.0,7366336.9855,1464175.0,14373.2162038515,,17399481787022.8
3714,NAC,YR2007,18127564.0,7504190.7127,1466431.0,15905.4533564305,,17749942209421.3
3715,NAC,YR2008,18113064.0,7292914.3799,1464727.5,16858.7030082165,,17783557222412.7
3716,NAC,YR2009,18113064.0,6841003.2935,1265851.5,16159.965818757,,17316547961723.3
3717,NAC,YR2010,18113064.0,7127917.8102,1400686.5,16637.8359595755,,17790411514622.6
3718,NAC,YR2011,18113064.0,6945286.845,1436204.5,16991.7551004165,,18087964432016.1
3719,NAC,YR2012,18113064.0,6727031.1252,1434298.5,17750.850327555,,18492363485042.3
3720,NAC,YR2013,18113064.0,6880078.414,1463810.0,18706.0524705855,,18839933393398.1
3721,NAC,YR2014,18113064.0,6934818.335,1558402.5,18860.0532442665,,19279342658599.6
3722,NAC,YR2015,18113064.0,6820857.1984,1480119.0,18696.4378406955,,19769184098217.1
3723,NAC,YR2016,18113064.0,6712420.9372,1355749.5,18650.0786777845,,20088885813017.1
3724,NAC,YR2017,18113064.0,6673447.8699,1432637.5,17395.0,,20551807561303.0
3725,NAC,YR2018,18113064.0,6896878.3261,1485381.662,16746.5,,21153625984580.8
3726,NAC,YR2019,18113064.0,6766643.6119,1401598.7645,17107.0,,21632421080015.4
3727,NAC,YR2020,18113064.0,6182890.1127,1273057.9925,6344.5,,20994879708642.1
3728,NAC,YR2021,17936174.0,,1334785.357,536.0,,22232330531648.4
3729,NAM,YR2000,823290.0,10653.9439,,,,5607973667.33031
3730,NAM,YR2001,823290.0,10749.1234,,,,5674032719.94258
3731,NAM,YR2002,823290.0,9356.780006,,,,5945742924.34569
3732,NAM,YR2003,823290.0,10009.28121,,,,6197830193.6963
3733,NAM,YR2004,823290.0,10492.35731,,,,6958275950.69608
3734,NAM,YR2005,823290.0,11087.85112,,,,7134269025.97086
3735,NAM,YR2006,823290.0,12383.15622,,,,7638888381.86825
3736,NAM,YR2007,823290.0,11726.16591,,,,8049405616.20712
3737,NAM,YR2008,823290.0,10319.95991,,,,8262699735.19694
3738,NAM,YR2009,823290.0,13237.34331,,,,8287154923.12437
3739,NAM,YR2010,823290.0,12644.0574,,,,8787636883.68937
3740,NAM,YR2011,823290.0,17621.69514,,,,9235045191.83414
3741,NAM,YR2012,823290.0,19168.19369,,,,9702493818.43111
3742,NAM,YR2013,823290.0,12346.56113,,,,10247261642.7308
3743,NAM,YR2014,823290.0,11600.85457,,,,10871578021.6669
3744,NAM,YR2015,823290.0,11658.02501,,,,11335161083.5061
3745,NAM,YR2016,823290.0,12318.84188,,,,11338991738.8743
3746,NAM,YR2017,823290.0,12376.72675,,,,11222511852.4612
3747,NAM,YR2018,823290.0,11616.69332,,,,11341464134.0932
3748,NAM,YR2019,823290.0,10788.72919,,,,11246291706.3317
3749,NAM,YR2020,823290.0,13560.37867,,,,10335184546.1643
3750,NAM,YR2021,823290.0,,,,,10699464453.1698
3751,NCL,YR2000,18280.0,,,,,
3752,NCL,YR2001,18280.0,,,,,
3753,NCL,YR2002,18280.0,,,,,
3754,NCL,YR2003,18280.0,,,,,
3755,NCL,YR2004,18280.0,,,,,
3756,NCL,YR2005,18280.0,,,,,
3757,NCL,YR2006,18280.0,,,,,
3758,NCL,YR2007,18280.0,,,,,
3759,NCL,YR2008,18280.0,,,,,
3760,NCL,YR2009,18280.0,,,,,
3761,NCL,YR2010,18280.0,,,,,
3762,NCL,YR2011,18280.0,,,,,
3763,NCL,YR2012,18280.0,,,,,
3764,NCL,YR2013,18280.0,,,,,
3765,NCL,YR2014,18280.0,,,,,
3766,NCL,YR2015,18280.0,,,,,8738203074.3957
3767,NCL,YR2016,18280.0,,,,,
3768,NCL,YR2017,18280.0,,,,,
3769,NCL,YR2018,18280.0,,,,,
3770,NCL,YR2019,18280.0,,,,,
3771,NCL,YR2020,18280.0,,,,,
3772,NCL,YR2021,18280.0,,,,,
3773,NER,YR2000,1266700.0,19006.03069,,,,4522117708.50312
3774,NER,YR2001,1266700.0,19851.4084,,,,4850791323.99035
3775,NER,YR2002,1266700.0,20639.54081,,,,5089376067.96136
3776,NER,YR2003,1266700.0,21541.28372,,,,5199846593.3602
3777,NER,YR2004,1266700.0,22399.78963,,,,5218763717.35798
3778,NER,YR2005,1266700.0,23298.22364,,,,5601396628.31908
3779,NER,YR2006,1266700.0,24227.03104,,,,5933618261.55882
3780,NER,YR2007,1266700.0,25429.76163,,,,6120095511.70958
3781,NER,YR2008,1266700.0,26650.30783,,,,6593265446.85522
3782,NER,YR2009,1266700.0,27988.49122,,,,6722664934.31258
3783,NER,YR2010,1266700.0,28101.15571,,,,7299346341.92573
3784,NER,YR2011,1266700.0,29122.97411,,,,7471447186.58798
3785,NER,YR2012,1266700.0,31160.9543,,,,8259606009.352
3786,NER,YR2013,1266700.0,32934.47349,,,,8698614858.59842
3787,NER,YR2014,1266700.0,34640.59799,,,,9276388744.59484
3788,NER,YR2015,1266700.0,35844.07658,,,,9683867926.44282
3789,NER,YR2016,1266700.0,37526.32325,,,,10239808436.9433
3790,NER,YR2017,1266700.0,38958.44011,,,,10752347792.9523
3791,NER,YR2018,1266700.0,40817.76548,,,,11527744540.202
3792,NER,YR2019,1266700.0,42749.68305,,,,12212475570.6175
3793,NER,YR2020,1266700.0,44795.82741,,,,12646096746.8041
3794,NER,YR2021,1266700.0,,,,,12821067681.3305
3795,NGA,YR2000,910770.0,256054.6234,,,3557.0,179675448843.373
3796,NGA,YR2001,910770.0,263675.0113,,,3557.0,190308075297.965
3797,NGA,YR2002,910770.0,246031.2029,44.0,593.0,3505.0,219480696548.006
3798,NGA,YR2003,910770.0,267050.8537,39.0,973.0,3505.0,235606371240.501
3799,NGA,YR2004,910770.0,269532.6105,57.214,493.825,3528.0,257401275803.762
3800,NGA,YR2005,910770.0,273892.8306,76.926,173.632,3528.0,273974099482.934
3801,NGA,YR2006,910770.0,262406.4445,,,3528.0,290575362867.503
3802,NGA,YR2007,910770.0,252091.9785,,,3528.0,309727563830.14
3803,NGA,YR2008,910770.0,256598.9361,,,3528.0,330679000570.778
3804,NGA,YR2009,910770.0,244087.5116,,,3528.0,357255424171.356
3805,NGA,YR2010,910770.0,271562.9226,,,3528.0,385856064172.784
3806,NGA,YR2011,910770.0,280956.332,,,3528.0,406337011591.35
3807,NGA,YR2012,910770.0,284111.8858,,,3528.0,423525315758.054
3808,NGA,YR2013,910770.0,296354.0768,,,3528.0,451780110046.797
3809,NGA,YR2014,910770.0,306117.3401,,,3528.0,480286163931.15
3810,NGA,YR2015,910770.0,299724.3287,,,3528.0,493026682800.63
3811,NGA,YR2016,910770.0,307195.0662,,,,485055087455.82
3812,NGA,YR2017,910770.0,311186.0027,,,,488964081500.901
3813,NGA,YR2018,910770.0,320860.8254,,,,498365674277.734
3814,NGA,YR2019,910770.0,332247.0358,,,,509371727735.743
3815,NGA,YR2020,910770.0,322336.5011,,,,500232309808.216
3816,NGA,YR2021,910770.0,,,,,518476715283.896
3817,NIC,YR2000,120340.0,12237.58212,,,,7324795490.52769
3818,NIC,YR2001,120340.0,12440.47099,,,,7541671216.36792
3819,NIC,YR2002,120340.0,12897.86076,,,,7598530806.17498
3820,NIC,YR2003,120340.0,13901.26503,,,,7790069471.54285
3821,NIC,YR2004,120340.0,13520.8995,,,,8203891252.67654
3822,NIC,YR2005,120340.0,13828.50507,,,,8555214557.41099
3823,NIC,YR2006,120340.0,14141.44896,,,,8910529691.26935
3824,NIC,YR2007,120340.0,14331.73925,,,,9362890703.64284
3825,NIC,YR2008,120340.0,14195.11273,,,,9684634629.40028
3826,NIC,YR2009,120340.0,14262.56682,,,,9365665004.56407
3827,NIC,YR2010,120340.0,14606.29421,,,,9778735917.40437
3828,NIC,YR2011,120340.0,15755.22817,,,,10396505249.5683
3829,NIC,YR2012,120340.0,16142.03034,,,,11071860071.1244
3830,NIC,YR2013,120340.0,16344.61021,,,,11617347617.1243
3831,NIC,YR2014,120340.0,17267.95178,,,,12173257536.8553
3832,NIC,YR2015,120340.0,18256.21155,,,,12756685522.4807
3833,NIC,YR2016,120340.0,18544.33805,,,,13338763848.1985
3834,NIC,YR2017,120340.0,18401.06355,,,,13956458199.2564
3835,NIC,YR2018,120340.0,18268.13765,,,,13487151456.9316
3836,NIC,YR2019,120340.0,18598.08645,,,,13096424913.6732
3837,NIC,YR2020,120340.0,18448.51145,,,,12865108201.7268
3838,NIC,YR2021,120340.0,,,,,14196247776.1784
3839,NLD,YR2000,33760.0,206297.6914,4610.0,15400.0,2802.0,644297559542.718
3840,NLD,YR2001,33760.0,207331.5018,4293.0,15500.0,2809.0,659290074379.866
3841,NLD,YR2002,33760.0,207149.6259,4323.0,15500.0,2806.0,660722537625.617
3842,NLD,YR2003,33760.0,207092.1178,4705.0,14500.0,2811.0,661750925152.705
3843,NLD,YR2004,33760.0,208834.2779,5831.0,14079.0,2811.0,674886321780.345
3844,NLD,YR2005,33760.0,203063.9173,5914.0,14730.0,2813.0,688727404110.835
3845,NLD,YR2006,33760.0,198420.7132,6289.0,15889.0,2776.0,712564183491.074
3846,NLD,YR2007,33760.0,197907.4734,7216.0,15546.0,2895.561,739448107993.38
3847,NLD,YR2008,33760.0,195227.3733,6984.0,15313.0,2896.0,755496534043.895
3848,NLD,YR2009,33730.0,190160.2349,5578.0,15400.0,2886.0,727793352989.741
3849,NLD,YR2010,33730.0,200804.2066,5925.0,14600.0,3016.0,737565720627.788
3850,NLD,YR2011,33720.0,187637.6544,6378.0,16500.0,,749006761258.435
3851,NLD,YR2012,33720.0,186021.9823,6142.0,16100.0,,741289340197.321
3852,NLD,YR2013,33690.0,185684.4457,6078.0,17700.0,,740324364660.471
3853,NLD,YR2014,33690.0,178496.49,6169.0,16200.0,,750862107575.857
3854,NLD,YR2015,33670.0,186745.193,6545.0,15800.0,,765572770634.375
3855,NLD,YR2016,33670.0,187630.899,6641.0,16900.0,,782351934079.297
3856,NLD,YR2017,33670.0,183624.9553,6467.0,17800.0,,805125436190.089
3857,NLD,YR2018,33670.0,177770.9977,7026.0,22600.0,3078.0,824133764145.055
3858,NLD,YR2019,33670.0,172216.6275,7080.0,19400.0,3078.0,840250428566.882
3859,NLD,YR2020,33670.0,155912.4883,6665.0,9200.0,3078.0,807597591789.77
3860,NLD,YR2021,33670.0,,7188.0,10900.0,3041.0,857602880650.928
3861,NOR,YR2000,365244.0,47470.80042,1775.0,3353.0,4179.0,304696827529.193
3862,NOR,YR2001,365244.0,47733.75149,1933.0,3272.0,4178.0,310995308463.367
3863,NOR,YR2002,365244.0,47266.93883,1686.0,2989.0,4077.0,315279446109.331
3864,NOR,YR2003,365244.0,49302.93647,2626.0,2896.0,4077.0,318258551203.885
3865,NOR,YR2004,365244.0,49605.69565,2845.0,2683.457775,4077.0,331035320863.904
3866,NOR,YR2005,365244.0,48582.47524,3149.0,2723.402598,4087.0,339924026041.128
3867,NOR,YR2006,365244.0,48903.33578,3351.0,2832.39148,4087.0,348291164617.133
3868,NOR,YR2007,365244.0,49228.64167,3502.0,2957.95521,4114.0,358440508422.031
3869,NOR,YR2008,365244.0,47915.59298,3622.0,3106.985939,4114.0,360167903275.809
3870,NOR,YR2009,365244.0,47509.93508,3506.0,3080.143787,,353179332437.739
3871,NOR,YR2010,365244.0,50072.21256,3498.0,3134.383471,,355959036891.599
3872,NOR,YR2011,365244.0,48984.39785,3574.0,3075.974123,4154.0,359894719437.842
3873,NOR,YR2012,365244.0,48622.79297,3582.0,3091.569419,,369676511315.49
3874,NOR,YR2013,365122.96,49358.48472,3513.0,3260.0,,373433130102.304
3875,NOR,YR2014,365108.0,49413.87239,3682.0,3440.0,4219.0,381081533533.12
3876,NOR,YR2015,365190.7,50089.67668,3631.0,3555.0,4209.0,388159512245.53
3877,NOR,YR2016,365145.73,49555.44922,3823.0,3695.0,4209.0,392680500155.007
3878,NOR,YR2017,365123.0,49218.35839,4040.0,3584.0,4208.0,402355151389.893
3879,NOR,YR2018,365108.0,48529.45976,3970.0,3722.0,4200.0,405690275911.956
3880,NOR,YR2019,365094.0,47609.66673,3903.0,3715.0,,410249333471.117
3881,NOR,YR2020,364285.0,46116.8172,4110.0,1804.0,3885.0,405005642244.497
3882,NOR,YR2021,364270.0,,4305.0,1780.0,3885.0,420836044228.583
3883,NPL,YR2000,143350.0,26541.08889,,,,13432367249.1022
3884,NPL,YR2001,143350.0,26928.59886,,,,14077106389.2509
3885,NPL,YR2002,143350.0,26439.36423,,,,14094019072.1486
3886,NPL,YR2003,143350.0,26965.4128,,,,14650033446.5185
3887,NPL,YR2004,143350.0,27182.28487,,,,15336036389.0353
3888,NPL,YR2005,143350.0,27869.13564,,,,15869604860.6423
3889,NPL,YR2006,143350.0,27681.78282,,,,16403555931.4003
3890,NPL,YR2007,143350.0,27911.02729,,,,16963173130.0312
3891,NPL,YR2008,143350.0,29003.61957,,,,17998713636.9466
3892,NPL,YR2009,143350.0,30632.21974,,,,18814609495.5335
3893,NPL,YR2010,143350.0,31721.86702,,,,19720799103.042
3894,NPL,YR2011,143350.0,32970.22112,,,,20395607122.6885
3895,NPL,YR2012,143350.0,34020.98283,,,,21348110921.6752
3896,NPL,YR2013,143350.0,34650.88974,,,,22100664530.8415
3897,NPL,YR2014,143350.0,36095.41084,,,,23429242187.1925
3898,NPL,YR2015,143350.0,36045.56905,,,,24360801337.6944
3899,NPL,YR2016,143350.0,39891.57805,,,,24466311310.4392
3900,NPL,YR2017,143350.0,43035.48884,,,,26662720424.9923
3901,NPL,YR2018,143350.0,45363.09484,,,,28695053255.3378
3902,NPL,YR2019,143350.0,44489.74544,,,,30605298856.5306
3903,NPL,YR2020,143350.0,45868.55644,,,,29880069381.1957
3904,NPL,YR2021,143350.0,,,,,31325711842.6594
3905,NRU,YR2000,20.0,92.583658,,,,
3906,NRU,YR2001,20.0,85.216061,,,,
3907,NRU,YR2002,20.0,82.648465,,,,
3908,NRU,YR2003,20.0,73.380869,,,,
3909,NRU,YR2004,20.0,68.713273,,,,43280354.6959018
3910,NRU,YR2005,20.0,67.245677,,,,39885817.0726938
3911,NRU,YR2006,20.0,48.862382,,,,36491279.4494859
3912,NRU,YR2007,20.0,46.316587,,,,33945376.2320799
3913,NRU,YR2008,20.0,47.170792,,,,56009870.7829318
3914,NRU,YR2009,20.0,45.287497,,,,52615333.1597238
3915,NRU,YR2010,20.0,47.604202,,,,51766698.7539218
3916,NRU,YR2011,20.0,45.066598,,,,56858505.1887338
3917,NRU,YR2012,20.0,47.128994,,,,74679827.7105757
3918,NRU,YR2013,20.0,52.39139,,,,78074365.3337837
3919,NRU,YR2014,20.0,55.753786,,,,89955247.0150117
3920,NRU,YR2015,20.0,59.716183,,,,84863440.5801997
3921,NRU,YR2016,20.0,58.049099,,,,91652515.8266157
3922,NRU,YR2017,20.0,61.494515,,,,85712074.9860017
3923,NRU,YR2018,20.0,59.627431,,,,92501150.2324177
3924,NRU,YR2019,20.0,59.162847,,,,100138859.884636
3925,NRU,YR2020,20.0,47.328063,,,,104382031.913646
3926,NRU,YR2021,20.0,,,,,107776569.536854
3927,NZL,YR2000,263310.0,77211.86374,4078.0,,,118917293537.196
3928,NZL,YR2001,263310.0,79897.75436,3942.0,,,122973421433.428
3929,NZL,YR2002,263310.0,81063.1493,3766.0,,,128770342579.194
3930,NZL,YR2003,263310.0,83584.88145,3853.0,,,134859217908.262
3931,NZL,YR2004,263310.0,82969.51427,3904.0,,,140373553234.889
3932,NZL,YR2005,263310.0,84374.95409,4322.0,,,145080721769.905
3933,NZL,YR2006,263310.0,84525.10732,4312.0,,,149140752802.524
3934,NZL,YR2007,263310.0,83401.24961,4329.0,,,153712092609.704
3935,NZL,YR2008,263310.0,83368.12502,4556.0,,,151851082480.517
3936,NZL,YR2009,263310.0,80493.8501,3962.0,,,151680906570.896
3937,NZL,YR2010,263310.0,80643.49163,3919.0,,,153905688035.008
3938,NZL,YR2011,263310.0,80100.90182,4178.0,,,157324825746.613
3939,NZL,YR2012,263310.0,82553.95054,4768.056076,,,160900868564.654
3940,NZL,YR2013,263310.0,82181.45126,4679.200692,,,165349650447.184
3941,NZL,YR2014,263310.0,82810.63762,4492.652586,,,171650855837.794
3942,NZL,YR2015,263310.0,82190.23208,4348.553709,,,178064471137.921
3943,NZL,YR2016,263310.0,80796.86373,4189.628417,,,184834051500.2
3944,NZL,YR2017,263310.0,82414.82108,3618.534146,544.54,,191348367300.685
3945,NZL,YR2018,263310.0,81806.76913,4217.0,743.27,,198093747798.95
3946,NZL,YR2019,263310.0,83180.27228,4545.0,776.56,,202939087501.525
3947,NZL,YR2020,263310.0,80158.02583,4131.0,802.03456282044,,201612025314.249
3948,NZL,YR2021,263310.0,,4444.0,,,212031027040.22
3949,OED,YR2000,35510645.741,15783600.034665,11080.0,7300.0,,36761538715305.1
3950,OED,YR2001,35510394.52,15772525.687818,10929.0,7299.0,,37281875994561.2
3951,OED,YR2002,35510923.299,15662002.774216,10746.0,6597.0,,37855390717790.2
3952,OED,YR2003,35511312.077,15814076.480108,11057.0,6518.0,,38625389950014.3
